query,topIntent,conversationName,description,answer,enabled
أفراد - Can I delete categories and add others instead?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,FAQ: أفراد - Can I remove categories and add other categories in their place?,,You may not remove previously added categories but you can modify the name of the category.,TRUE
Retail - Can I remove categories and add other categories in their place?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,FAQ: Retail - Can I remove categories and add other categories in their place?,,You may not remove previously added categories but you can modify the name of the category.,TRUE
أفراد - Can I delete/modify the categories added through the bank?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.modifi.ad.categori.bank,FAQ: أفراد - Can I remove/modify added categories through the Bank?,,You may not remove or modify added categories through the Bank or add sub-categories to them.,TRUE
Retail - Can I remove/modify added categories through the Bank?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.modifi.ad.categori.bank,FAQ: Retail - Can I remove/modify added categories through the Bank?,,You may not remove or modify added categories through the Bank or add sub-categories to them.,TRUE
أفراد - Can I delete the classified category of a transaction?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.classifi.transact,FAQ: أفراد - Can I remove a category which classifies a transaction?  ,,You may not delete the classification but you can modify the category and reclassify the transaction.,TRUE
Retail - Can I remove a category which classifies a transaction?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.classifi.transact,FAQ: Retail - Can I remove a category which classifies a transaction?  ,,You may not delete the classification but you can modify the category and reclassify the transaction.,TRUE
أفراد - Can I cancel the division of the transaction into sub-transactions?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cancel.transact.classif.sub.transact,FAQ: أفراد - Can I cancel a transaction’s classification into sub-transactions?,,You may not cancel the classification of transactions but you can modify it.,TRUE
Retail - Can I cancel a transaction’s classification into sub-transactions?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cancel.transact.classif.sub.transact,FAQ: Retail - Can I cancel a transaction’s classification into sub-transactions?,,You may not cancel the classification of transactions but you can modify it.,TRUE
أفراد - Can I view all kinds of deposits and certificates in different currencies?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.cert.deposit.differ.currenc.view,FAQ: أفراد - Can all types of certificates/deposits in different currencies be viewed?,,"Yes, log in and click on “Accounts then “Certificates/Deposits Details” from the side menu.",TRUE
Retail - Can all types of certificates/deposits in different currencies be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.cert.deposit.differ.currenc.view,FAQ: Retail - Can all types of certificates/deposits in different currencies be viewed?,,"Yes, log in and click on “Accounts then “Certificates/Deposits Details” from the side menu.",TRUE
أفراد - How can I get detailed information about deposit accounts or certificates?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,FAQ: أفراد - How can the details of the certificate/deposit be viewed?,,"Click on “Certificates/Deposits on “Home” page then click on the icon next to the certificate/deposit number, then click on “Certificates/Deposits Details” from the drop down menu.",TRUE
Retail - How can the details of the certificate/deposit be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,FAQ: Retail - How can the details of the certificate/deposit be viewed?,,"Click on “Certificates/Deposits on “Home” page then click on the icon next to the certificate/deposit number, then click on “Certificates/Deposits Details” from the drop down menu.",TRUE
أفراد - What are the details of deposits or certificates that I can get?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,FAQ: أفراد - What are the details of the certificates/deposits that can be viewed?,,"•	Certificate/deposit amount and period
•	Certificate/deposit account number
•	Certificate/deposit status
•	Open date
•	Maturity date
•	Interest rate
•	Total maturity amount
•	Payout account number
•	Available balance
•	Blocked amount
•	Blocking reason
•	Maturity instructions and details
•	Interest frequency",TRUE
Retail - What are the details of the certificates/deposits that can be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,FAQ: Retail - What are the details of the certificates/deposits that can be viewed?,,"•	Certificate/deposit amount and period
•	Certificate/deposit account number
•	Certificate/deposit status
•	Open date
•	Maturity date
•	Interest rate
•	Total maturity amount
•	Payout account number
•	Available balance
•	Blocked amount
•	Blocking reason
•	Maturity instructions and details
•	Interest frequency",TRUE
أفراد - Can I purchase a certificate or link a deposit through the service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.open,FAQ: أفراد - Can certificates/deposits be opened via the service?,,"Yes, certificates/deposits can be opened via Al Ahly Net/NBE Mobile. Click on the menu “Accounts, “Certificates/Deposits”, then click on ""Open Certificates/Deposits”",TRUE
Retail - Can certificates/deposits be opened via the service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.open,FAQ: Retail - Can certificates/deposits be opened via the service?,,"Yes, certificates/deposits can be opened via Al Ahly Net/NBE Mobile. Click on the menu “Accounts, “Certificates/Deposits”, then click on ""Open Certificates/Deposits”",TRUE
أفراد - Can I retrieve a certificate or break a deposit through the service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.redeem,FAQ: أفراد - Can certificates/deposits be redeemed via the service?,,"Yes, certificates/deposits can be redeemed via Al Ahly Net/NBE Mobile. Click on the menu “Accounts, “Certificates/Deposits”, then click on ""Redeem Certificates/Deposits”",TRUE
Retail - Can certificates/deposits be redeemed via the service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.redeem,FAQ: Retail - Can certificates/deposits be redeemed via the service?,,"Yes, certificates/deposits can be redeemed via Al Ahly Net/NBE Mobile. Click on the menu “Accounts, “Certificates/Deposits”, then click on ""Redeem Certificates/Deposits”",TRUE
أفراد - What are the available options for modification regarding certificates and deposits?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.option.amend.cert.deposit,FAQ: أفراد - What are the available options for amending certificates/deposits?,,"To amend maturity instructions, with respect to certificate/deposit status/payout account, click on the menu “Accounts, “Certificates/Deposits”, then click on ""Amend Certificates/Deposits”. ",TRUE
Retail - What are the available options for amending certificates/deposits?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.option.amend.cert.deposit,FAQ: Retail - What are the available options for amending certificates/deposits?,,"To amend maturity instructions, with respect to certificate/deposit status/payout account, click on the menu “Accounts, “Certificates/Deposits”, then click on ""Amend Certificates/Deposits”. ",TRUE
أفراد - How long does it take to implement a request to purchase / amend / retrieve a certificate or link / break a deposit through Al-Ahly Net service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.long.process.request.open.redeem.amend.cert.deposit,FAQ: أفراد - How long does it take to process any request to open/redeem/amend certificates/deposits via Al Ahly Net?,,All requests are processed in real time online.,TRUE
Retail - How long does it take to process any request to open/redeem/amend certificates/deposits via Al Ahly Net?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.long.process.request.open.redeem.amend.cert.deposit,FAQ: Retail - How long does it take to process any request to open/redeem/amend certificates/deposits via Al Ahly Net?,,All requests are processed in real time online.,TRUE
أفراد - What is the multiple transfer service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.multipl.transfer,FAQ: أفراد - What is the multiple transfers service?,,"Multiple transfers enable you to execute more than one (internal/domestic) transfer faster and in a one step only. Select the payee and enter all the transaction details, then click on “Save and add the other transactions in the same way, then click on “Submit”.  ",TRUE
Retail - What is the multiple transfers service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.multipl.transfer,FAQ: Retail - What is the multiple transfers service?,,"Multiple transfers enable you to execute more than one (internal/domestic) transfer faster and in a one step only. Select the payee and enter all the transaction details, then click on “Save and add the other transactions in the same way, then click on “Submit”.  ",TRUE
أفراد - Is it possible to pay bills and charge the phone?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.bill.payment.recharg.enabl,FAQ: أفراد - Are bill payment and mobile recharge services enabled?,,"Yes, you can use Fawry services via Al Ahly Net/NBE Mobile by clicking on “Payment Services from the side menu.  ",TRUE
Retail - Are bill payment and mobile recharge services enabled?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.bill.payment.recharg.enabl,FAQ: Retail - Are bill payment and mobile recharge services enabled?,,"Yes, you can use Fawry services via Al Ahly Net/NBE Mobile by clicking on “Payment Services from the side menu.  ",TRUE
أفراد - Can I transfer between my accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.across.acc,FAQ: أفراد - Can I transfer funds across my accounts?,,"Yes, you can transfer funds across your accounts (Own Account Transfer), and transfer funds from your accounts in different foreign currencies to your EGP accounts.  ",TRUE
Retail - Can I transfer funds across my accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.across.acc,FAQ: Retail - Can I transfer funds across my accounts?,,"Yes, you can transfer funds across your accounts (Own Account Transfer), and transfer funds from your accounts in different foreign currencies to your EGP accounts.  ",TRUE
أفراد - Is it possible to transfer to accounts in other banks inside Egypt?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.acc.bank.insid.egypt,FAQ: أفراد - Can I transfer funds to accounts at other banks inside Egypt?,,"Yes, in such case, you will have to use a hard token obtained from the branch or download the soft token App.   ",TRUE
Retail - Can I transfer funds to accounts at other banks inside Egypt?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.acc.bank.insid.egypt,FAQ: Retail - Can I transfer funds to accounts at other banks inside Egypt?,,"Yes, in such case, you will have to use a hard token obtained from the branch or download the soft token App.   ",TRUE
