query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
Can I set up installment payments for purchases from a non-NBE merchant,ANS.FAQs.corp.credit.cards.set.instal.payment.purchas.non.merchant,FAQ: Can I set up installment payments for purchases from a non-NBE merchant?,,Purchases can be paid in installments after contacting the customer service to apply for Loan-on-Phone service.,true,,
What are the details of certificates/deposits that can be viewed,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,FAQ: How can the details of the certificate/deposit be viewed?,,"All the details of deposits and certificates can be viewed through clicking on ""Certificates/Deposits"" on the home page, then click on the certificate/deposit number to view its details.",true,,
What are the details of certificates/deposits that can be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,FAQ: How can the details of the certificate/deposit be viewed?,,"All the details of deposits and certificates can be viewed through clicking on ""Certificates/Deposits"" on the home page, then click on the certificate/deposit number to view its details.",true,,
How can the details of the certificate/deposit be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,FAQ: How can the details of the certificate/deposit be viewed?,,"All the details of deposits and certificates can be viewed through clicking on ""Certificates/Deposits"" on the home page, then click on the certificate/deposit number to view its details.",true,,
How can the details of the certificate/deposit be viewed,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,FAQ: How can the details of the certificate/deposit be viewed?,,"All the details of deposits and certificates can be viewed through clicking on ""Certificates/Deposits"" on the home page, then click on the certificate/deposit number to view its details.",true,,
How can a hard token be obtained for Al Ahly Net/NBE Mobile,ANS.FAQs.alAhlyNet.nbe.mobile.corp.hard.token.obtain,FAQ: How can a hard token be obtained for Al Ahly Net/NBE Mobile?,,You can receive a hard token from the nearest branch and activate it via Al Ahly Net/NBE Mobile.,true,,
How can a hard token be obtained for Al Ahly Net/NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.hard.token.obtain,FAQ: How can a hard token be obtained for Al Ahly Net/NBE Mobile?,,You can receive a hard token from the nearest branch and activate it via Al Ahly Net/NBE Mobile.,true,,
Can the card be used for purchases?,ANS.FAQs.prepaid.cards.card.us.purchas,FAQ: can the card be used for purchases?,,"Yes, the card can be used to make purchases at merchants, and especially for government payments.",true,,
Can the card be used for purchases,ANS.FAQs.prepaid.cards.card.us.purchas,FAQ: can the card be used for purchases?,,"Yes, the card can be used to make purchases at merchants, and especially for government payments.",true,,
How to open a certificate of deposit account with the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the minimum amount required to open a corporate deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What are the benefits of opening a certificate of deposit account with the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can you provide information about the interest rates of local currency saving certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the maturity period for your corporate savings certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What are the benefits of a multi-frequency time deposit?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What documents are required to open a corporate deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the current interest rate for time deposits paid at maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can you give me information about the certificate of deposit offered by the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can you guide me on how to open a Corporate Saving Certificate in foreign currency account with the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can you tell me more about the Corporate Saving Certificates in foreign currency offered by the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
"If I open a time deposit that is paid at maturity, what interest rate will I receive?",NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Is there any minimum balance required to maintain a Corporate Saving Certificate in foreign currency account with the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Is there a penalty for early withdrawal of funds from a corporate deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
How do I withdraw money from my deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can you guide me through the process of investing in Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can I open a Corporate Saving Certificate in foreign currency account as an individual or is it only for corporates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What are the terms and conditions for investing in Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Are there any penalties for early withdrawal of funds from Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the minimum investment required for Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What are the interest rates offered for corporate deposits?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can I open a corporate savings certificate online?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the duration of the investment certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
available deposits,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can I withdraw my investment before the maturity date of the certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Is there a penalty for early withdrawal of funds from a fixed deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the tenure offered for Corporate Saving Certificates in foreign currency by the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What are the available saving certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Are there any penalties for early withdrawal of funds from Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the tenure for Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What are the interest rates for the investment certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What are multi-frequency time deposits?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
How can I open a Corporate Saving Certificates account in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Is there a minimum investment amount for local currency saving certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
How to renew the local currency saving certificates after maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the term length for a certificate of deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Are there any tax implications for investing in Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
certificates & deposits,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the interest rate for a time deposit paid at maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
How to withdraw the money invested in local currency saving certificates before the maturity date?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What are the interest rates for Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What are the penalties for early withdrawal from a certificate of deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the interest rate for a fixed deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
show me the certificates and deposits,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
I'm interested in investing in Corporate Saving Certificates in local currency. Can you tell me more about it?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Could you provide me with the interest rate for a time deposit that I would receive upon maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the minimum investment amount for a corporate savings certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can I withdraw my money from Saving Certificates in foreign currency before the maturity date?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the minimum deposit amount for a savings account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
How can I close my multi-frequency time deposit?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Are there any special offers or promotions for investing in local currency saving certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can you tell me the interest rate for a time deposit that is paid at maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
How can I renew my corporate savings certificate?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What is the minimum investment amount for Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
How can I check the balance of my deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
How can I apply for a corporate deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
How is the interest calculated for multi-frequency time deposits?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
How do I open a deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Do you offer any additional benefits or incentives for investing in corporate savings certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Can I renew my multi-frequency time deposit?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
Does the bank offer any special benefits or offers for opening a Corporate Saving Certificate in foreign currency account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
certificates and deposits,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
available certificates,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
What are the documents required to open a Corporate Saving Certificates account in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,true,,
